dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog,14418,2481,I,E,E,0,0,both_fail,True,10,True,E,0,both_fail,embedding_similarity,,embedding_similarity,high,"[21365, 19956]","[43219, 14199, 1301, 25583, 1269, 8337, 16872, 34892, 2481, 2443]","[43219, 14199, 1301, 25583, 1269, 8337, 16872, 34892, 2481, 2443]","The partial outfit consists of a winter knit hat and casual straight-leg trousers, which are typical autumn/winter casual wear. Option E (a wool coat) is the most logical completion for an autumn/winter outfit, as it provides the necessary outerwear to match the hat and trousers. It also has the highest embedding similarity score (0.7396) among the candidates.","1. Ins秋冬季麻花毛线帽针织帽子女韩版保暖时尚百搭款纯色网红冷帽
; 2. MG小象纯棉高腰直筒裤女2018新款宽松学生休闲长裤秋季chic风裤子
","A. 小包包潮韩版时尚简约大气百搭手提包单肩斜挎水桶包女2019上新款
; B. 秋装2018新款木耳边针织小背心马甲女秋短款外穿无袖内搭毛衣上衣
; C. 铆钉包包女2018新款潮韩版百搭斜挎小包时尚大气丝绒包宽肩单肩包
; D. 宋佳同款包宽带斜挎包女包2019新款单肩包潮小方包金属装饰包小号
; E. 衣品天成毛呢外套女中长款2018冬新款宽松过膝韩国潮加厚呢子大衣
; F. 【CEBOSTIN】她来听我的演唱会 0801A1215 链条单肩斜跨风琴方包
; G. 陆小团团 韩版弹力亲肤豹纹系带甜美针织衫套头毛衣女百搭上衣
; H. 小香风连衣裙女2018秋季新款气质女人味长袖裙子毛衣背心裙两件套
; I. 门农独家pvc塑料防水托特包束口抽绳单肩手提帆布包小众设计师款
; J. 简约款细皮带真皮针扣头层纯牛皮男女士休闲百搭洗水复古牛皮腰带
"
pog,14423,17570,G,D,B,0,0,both_fail,True,10,True,C,0,both_fail,embedding_similarity,,embedding_similarity,medium,"[10002, 9773]","[18229, 35140, 27624, 48235, 44210, 25585, 17570, 18520, 4249, 6526]","[18229, 35140, 27624, 48235, 44210, 25585, 17570, 18520, 4249, 6526]","The partial outfit consists of a women's striped sweater and white casual sneakers. Option B (denim wide-leg pants) is a classic, versatile bottom piece that complements the casual, relaxed style of the sweater and sneakers. While Option C has a higher embedding similarity, it is another top (sweatshirt), which would be redundant. Option B provides a balanced outfit structure.","1. 云上 小高领条纹包芯纱打底毛衣套头女宽松A7529
; 2. Belle/百丽2017秋牛皮小白鞋厚底休闲女单鞋板鞋BSG22CM7
","A. BJHG夏欧美街头人像涂鸦印花棉麻短袖衬衫潮男青年夏威夷休闲衬衣
; B. ZOWZOW 牛仔阔腿裤Z18122
; C. S家原创女装冬季2018新款短款加绒加厚卫衣长袖套头宽松打底衫女
; D. 太阳雨/自制 复古简约格子毛呢短裙 #限时秒杀 不退不换#
; E. 日着原创女裤春秋2019新款 黑色裤子女宽松休闲百搭哈伦运动裤女
; F. 烫社交女鞋灰裸色羊猄尖头浅口单鞋舒适百搭平底鞋2018夏季新款
; G. 美翻了粉色灰色拼接平顶平檐毛呢礼帽女秋冬毡帽百搭冰激凌色调帽
; H. BDCT自制 加绒加厚运动裤男秋冬款 潮牌宽松抽绳束脚裤收口卫裤潮
; I. PLAFIELD Yuel Xiang向月 秋冬 一片式裹身格纹半身裙 短裙 R
; J. PONY韩国气质短发耳环女网红设计感耳坠简约百搭个性大气耳钉时尚
"
pog,14478,10973,B,D,F,0,0,both_fail,True,10,True,F,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[23642],"[14394, 10973, 5730, 9296, 34543, 45959, 21843, 44814, 7119, 39704]","[14394, 10973, 5730, 9296, 34543, 45959, 21843, 44814, 7119, 39704]","The partial outfit is a 'forest girl' (森女系) style small round leather bag, which pairs well with vintage, casual, or academic-style clothing. Candidate F (a vintage plaid blazer) aligns well with the 'retro' and 'forest girl' aesthetic of the bag. It also has the highest positive BI LightGCN similarity score (0.1037) among the candidates, suggesting a stronger stylistic association in the training data.","1. 艾吉贝2018新款牛皮小圆包单肩斜挎森女系小包包迷你圆形复古女包
","A. 8cm内增高鞋女2018新款百搭网红加绒小白鞋冬季棉鞋女厚底松糕鞋
; B. 公猴春季小白鞋女韩版运动休闲鞋真皮平底女鞋小脏鞋学生板鞋潮鞋
; C. 黑色牛皮高跟鞋女细跟2018新款珍珠百搭真皮工作单鞋白色职业女鞋
; D. 尔给毛衣女冬套头宽松韩版甜美保暖冬季粗毛线学院风
; E. 勿上热风秋款学院风女士系带圆头休闲鞋平底小白鞋H14W8105
; F. ◆MUGU◆秋装港风薄款复古双排扣呢子休闲中长款格子小西装外套女
; G. 林珊珊春装2019款显瘦宽松长袖中长款打底针织毛高领连衣裙女秋冬
; H. 花栗鼠小姐 ins短袖t恤女2019夏季新款百搭字母复古港味白色上衣
; I. 2019夏季新款透明一字扣带粗跟露趾凉鞋女水晶跟圆跟气质高跟鞋34
; J. 【MONA】纯色高领打底衫女冬季新款长袖套头修身百搭加厚针织衫
"
pog,14562,35875,J,A,J,0,1,fail_to_success,True,10,True,J,1,both_success,ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_signal|ui_lightgcn_similarity,bi_lightgcn_similarity,high,"[2295, 7008]","[2231, 2137, 30411, 15885, 19587, 9897, 1881, 31535, 35776, 35875]","[2231, 2137, 30411, 15885, 19587, 9897, 1881, 31535, 35776, 35875]","The partial outfit consists of a bucket bag and flat sandals, which are typical summer accessories. Option J (a sleeveless A-line dress) is a highly compatible clothing item for a summer outfit, and it has the highest UI signal (1) and the highest UI lightgcn similarity score (0.974), indicating a strong historical co-occurrence with the user's preferences.","1. 麦渔人2019春夏新款水桶包女包流苏单肩斜挎包牛皮复古简约小迷你
; 2. 方头女凉鞋平底低跟交叉带罗马鞋女一字带扣学生罗马凉鞋女夏夹趾
","A. DEYEEN玫瑰庄园手链精致女大气时尚百搭日韩气质简约个性礼物春夏
; B. 一件过冬2倍保暖 18冬新款巨舒服弹力显瘦小脚长裤加绒加厚牛仔裤
; C. 2F1S309 2018幸福地素雅致刺绣仙女网纱裙高腰A字半身裙女长裙
; D. 刺绣蝴蝶蝙蝠袖宽松雪纺衫超仙上衣k
; E. 小心机针织连衣裙春装女2019新款V领显瘦初恋裙复古中长款裙子
; F. 张贝贝ibell新款百搭拉链针织开衫慵懒风短款连帽流苏毛衣外套女
; G. 辰未原创男士辑明线撞色九分裤夏季青少年潮流日系宽松休闲小脚裤
; H. 孙瑜儿亮钻修身牛仔裤女2019春秋新款修身时尚个性气质微喇叭裤
; I. 高腰垂感喇叭裤微喇直筒修身裤子女春2019新款显瘦打底九分休闲裤
; J. 【阿一】小袖口不走光无袖背心娃娃裙 宽松显瘦A字吊带连衣裙中裙
"
pog,14600,7670,F,B,F,0,1,fail_to_success,True,10,True,I,0,fail_to_success,embedding_similarity,,embedding_similarity,medium,[38301],"[22631, 47195, 13410, 18645, 21753, 7670, 13848, 7277, 9043, 27063]","[22631, 47195, 13410, 18645, 21753, 7670, 13848, 7277, 9043, 27063]","The partial outfit consists of women's boots (漆皮平底短筒马丁靴). Option F (a women's leather jacket) is a complementary clothing item that fits the style and category of a complete outfit. While options H and I are also boots, they are redundant to the existing item in the bundle. Option F has the highest embedding similarity (0.598) among the non-redundant clothing items.","1. 2018春秋冬新款女鞋漆皮平底短筒松紧口英伦风短靴子百搭马丁靴潮
","A. HEFANG Jewelry/何方珠宝圆舞花窗耳环 925纯银女圆圈耳坠耳饰品
; B. ski 黑色个性毛衣女超火修身2018新款冬气质时尚韩版针织衫上衣潮
; C. GXG男装 2017秋季修身小脚蓝色裤子男破洞微弹牛仔裤潮#173805002
; D. 春季帆布鞋男高帮韩版板鞋男潮鞋休闲男鞋增高男鞋子潮流运动鞋男
; E. MLB棒球帽黑色NY鸭舌帽秋季白色遮阳帽棒球帽子男女韩国正品
; F. 彼岸寻女士绵羊皮皮衣时尚气质短款外套上衣欧货潮 不退不换
; G. shesgirl茜子 简约仿珍珠圆圈耳环个性夸张趣味瓢虫耳钉耳饰女
; H. 秋冬单靴加绒品牌女鞋短靴方跟靴真皮粗跟白色方头马丁靴欧美大牌
; I. 手工秋冬季新款粗跟短靴漆皮高跟裸靴方头马丁靴里外全真皮女靴子
; J. 欧洲站女鞋2018冬季新款真皮加绒粗跟瓢鞋高跟皮带扣漆皮方头单鞋
"
pog,14603,44373,J,C,I,0,0,both_fail,True,10,True,I,0,both_fail,metadata_fit|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,medium,"[18706, 10930]","[10477, 36878, 36660, 18759, 37959, 41614, 39362, 14311, 45807, 44373]","[10477, 36878, 36660, 18759, 37959, 41614, 39362, 14311, 45807, 44373]","The partial outfit consists of a baseball cap and a small crossbody bag. Option I (a leather bucket bag) is a high-quality accessory that complements the existing style of the outfit. While Option D and G have metadata matches, Option I shows a significantly higher UI lightgcn similarity (0.9328), suggesting it is a better fit for the user's preferences in this context.","1. mlb帽子女镶钻男春夏专柜正品新款洋基NY棒球帽小标百搭遮脸鸭舌
; 2. 牛皮高级感洋气质感小ck限量星空限定小包包女2019新款链条斜挎包
","A. 一字领露肩雪纺衫女夏长袖甜美宽松漏两锁骨chic心机小清新上衣
; B. 漞渡 冬季新品 经典复古翻领单排扣羊毛呢外套
; C. 弹力靴短靴女粗跟2018新款靴子女尖头高跟及踝靴中筒小短靴女秋款
; D. 秋冬上新小包包女2018新款潮韩版百搭斜挎时尚单肩手提盒子小方包
; E. 商场同款马克华菲男装 冬新款羽绒服男短款刺绣717415012064
; F. 韩都衣舍2018夏装新款女装韩版宽松学生字母刺绣短袖T恤KY10364湲
; G. 兔毛贝雷帽子女冬天韩版画家帽学生百搭甜美可爱2018新款原宿风潮
; H. 炉品美式复古做旧水洗休闲裤宽松多口袋工装裤男小脚哈伦裤九分裤
; I. AbbottVintage「小圈圈」牛皮小水桶包真皮手提包斜挎女包新品
; J. 金大班点滴2019春新款韩版打底黑色中袖毛衣套头基础针织衫女上衣
"
pog,14609,43807,B,B,B,1,1,both_success,True,10,True,C,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[42277],"[20521, 43807, 24924, 14585, 7399, 1906, 23076, 33880, 24650, 39512]","[20521, 43807, 24924, 14585, 7399, 1906, 23076, 33880, 24650, 39512]","The partial outfit consists of casual white leather sneakers. Option B (jeans) is a highly complementary clothing item for casual sneakers, and it has a high UI LightGCN similarity score (0.9839), suggesting it is frequently purchased or viewed by users who also interact with similar footwear.","1. 欧洲站女鞋2019春季新款圆头平底休闲鞋透气百搭小白鞋真皮板鞋潮
","A. mw日式宽檐羊毛贝雷帽女秋冬百搭韩版显小脸森女潮保暖八角报童帽
; B. 小虫土耳其进口面料新增靛蓝色 内薄绒复古三季紧身九分牛仔裤女
; C. 【清货不退换】切尔西靴加绒英伦短靴及裸靴平底粗跟网红瘦瘦靴女
; D. 2018冬装新款东大门羽绒棉服女装中长款过膝棉衣加厚棉袄冬季外套
; E. 千鸟格毛呢外套香影2018冬新款加厚呢子大衣女中长款韩版宽松显瘦
; F. 秋冬季包包女2018新款小香风菱格铆钉手提包大容量单肩斜挎包潮
; G. 季初季百搭单肩包时尚2018秋冬新款韩版牛皮女士斜挎手提小方包
; H. 吵吵家卫衣女宽松bf慵懒风嘻哈半拉链休闲韩版立领套头春秋薄款潮
; I. 蕾丝连衣裙女 香影2019春装新款超仙v领钩花刺绣中长高腰网纱裙子
; J. TEN MIRO男士秋季青春潮流时尚韩版皮革拼接纯黑休闲板鞋板鞋男子
"
pog,14868,2210,I,B,D,0,0,both_fail,True,10,True,D,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[25709, 13827]","[45722, 21372, 45491, 34209, 86, 43443, 22404, 24464, 2210, 32217]","[45722, 21372, 45491, 34209, 86, 43443, 22404, 24464, 2210, 32217]","The partial outfit consists of a feminine chiffon blouse and a straw hat, suggesting a summer, casual, or vacation-style look. Option D (pearl earrings) is a highly compatible accessory that complements the feminine and elegant aesthetic of the blouse, and it has the highest bi_lightgcn_similarity score among the candidates.","1. 秘密盒子 色调新款简约通勤玫瑰刺绣时尚气质中袖上衣雪纺衬衫女
; 2. 草帽大头围男士VH夏季英伦爵士帽潮人礼帽沙滩帽遮阳帽潮男女亲子
","A. 透明高跟鞋2019新款时尚细跟凉鞋女夏性感一字扣百搭小清新猫跟鞋
; B. MOERCC百搭复古牛皮小包包女2018新款chic韩版斜挎包港风单肩包潮
; C. 卡宾男装修身中低腰小脚牛仔裤破洞水洗长裤潮流2018秋I
; D. 925纯银针韩国珍珠百搭短发耳环耳坠女长款气质吊坠超仙网红耳饰
; E. Bering白令手表男进口石英表dw钢带黑色简约北欧小众情侣一对手表
; F. 韩都衣舍2018新款女装夏装韩版显瘦蕾丝拼接毛边牛仔短裤HO8900魭
; G. 少女心ins小樱桃耳钉森系耳饰气质韩国简约清新耳环红色迷你耳坠
; H. AMH男装韩版2018夏季新款潮流九分裤男裤子休闲裤NX8816恊
; I. 小香风波点半身裙花苞高腰中长裙子复古名媛过膝A字裙春伞裙
; J. 周扬青 2017新款短裤女高腰破洞哈伦显瘦百搭宽松BF风 五分牛仔裤
"
pog,14942,1339,G,G,G,1,1,both_success,True,10,True,G,1,both_success,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,high,"[16970, 20184]","[7234, 16551, 10155, 7397, 29180, 47982, 1339, 41128, 39901, 17460]","[7234, 16551, 10155, 7397, 29180, 47982, 1339, 41128, 39901, 17460]","The partial outfit consists of a men's shirt and a men's jacket. Option G (马克华菲休闲裤男) is a pair of men's casual pants, which is the most logical item to complete a men's outfit. It also has the highest bi_lightgcn_similarity score among the candidates.","1. G2000衬衫男长袖防皱商务男装 工作休闲正装衣服修身薄款白色衬衣
; 2. Z马克华菲男装2018春秋时尚后背动物刺绣棒球领夹克外套上衣
","A. 回力女鞋高帮帆布鞋女韩版原宿风ulzzang潮学生小白鞋春季黑板鞋
; B. 双面羊绒大衣2018秋冬新款韩版中长款宽松时尚高端赫本毛呢外套女
; C. 豆腐包包女2019冬季新款韩版潮简约百搭毛毛包ins超火斜挎小包
; D. octopusme俄罗斯工人原创春装新款日系宽松百搭印花套头卫衣女
; E. 马切达春秋季运动裤男装日系复古宽松卫裤潮牌束脚裤撞色休闲裤
; F. 黑色睫毛蕾丝吊带背心女夏外穿内搭交叉打底短款性感V领雪纺上衣
; G. 马克华菲休闲裤男2018春秋休闲撞色条纹束脚韩版针织九分裤
; H. VME/舞魅新款金属尖头细高跟浅口时尚布条纹羊皮女单鞋VF17A9516
; I. millie's/妙丽专柜同款圆头平底休闲乐福鞋两穿女单鞋Q1326AM8
; J. a.b.art爱彼雅瑞士手表男学生简约石英表男手表黑色钢带男表abart
"
pog,15012,8748,E,B,F,0,0,both_fail,True,10,True,F,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,low,"[34914, 25516]","[2818, 17184, 21065, 41663, 8748, 12150, 27477, 1508, 26982, 26990]","[2818, 17184, 21065, 41663, 8748, 12150, 27477, 1508, 26982, 26990]","The partial outfit consists of a skirt and a handbag, which are typically paired with footwear to complete a look. Option F (ankle boots) is a logical fashion choice for a skirt-based outfit. While the BI similarity scores are low across the board, Option F has a positive BI similarity score (0.1104), suggesting a better fit compared to the other options.","1. 高腰不规则半身裙女春2019新款韩版chic裙子短裙背带裙包臀裙夏季
; 2. aza包包女新款女包潮韩版百搭斜挎包单肩包时尚手提包链条小包女
","A. 撞色粗花呢优雅系带领排扣口袋显瘦连衣裙
; B. 切尔西短靴女粗跟平底马丁靴女英伦风女靴春秋单靴子女真皮及踝靴
; C. 进宝韩代 MLB棒球帽帽子男女紫色鸭舌遮阳调节软顶LA道奇刺绣CPEA
; D. 马切达原创冬季复古运动卫裤束脚裤潮流宽松加绒加厚小脚休闲裤男
; E. 2018秋季新款百搭高帮鞋真皮板鞋潮款平底帆布鞋系带小白鞋单鞋子
; F. 大叔家方头粗跟短靴女2018新款秋冬及踝靴侧拉链切尔西靴皮面单靴
; G. 黑色小皮裙半身裙女秋季2018新款高腰圆环拉链口袋裙a字裙pu短裙
; H. izp 高腰紧身弹力小脚裤铅笔裤秋冬港味复古百搭黑色牛仔裤女
; I. 壹旧原著春款高密精棉藏蓝色剪花松紧腰抽绳休闲半身裙1631
; J. 秋季包包女2019新款潮韩版百搭斜挎包链条包简约单肩包迷你小方包
"
pog,15019,10707,G,E,E,0,0,both_fail,True,10,True,E,0,both_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,high,"[46353, 16733]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]","The partial outfit consists of a denim shirt and casual sneakers for women. Option E (a pair of women's jeans) is the most logical clothing item to complete this outfit. Furthermore, it has the highest UI lightgcn similarity (0.9506) and a strong embedding similarity (0.7116) compared to the other options.","1. 牛仔衬衫女设计感小众心机上衣春季中长款长袖法式复古韩版衬衣
; 2. 2018秋冬韩国羊羔毛做旧星星GGDB小脏鞋女真皮毛毛鞋加绒小白鞋女
","A. 妖精的口袋春新2019新款外套女青春休闲短款春新款宽松薄款西装
; B. 马克华菲男士羽绒服2018冬季新款帅气加厚潮修身棒球领短款外套男
; C. PLORY2019夏季时尚纯色学院休闲直筒五分短裤男裤POTH824002
; D. 韩都衣舍2018韩版女装夏装新款两件套碎花chic连衣裙OY7496焕
; E. 吾小历WXLSTUDIO 2019春装新款蓝色破洞牛仔裤女低腰显瘦直筒长裤
; F. 大码女装春夏装新款纯色胸前双兜无扣薄款风衣宽松休闲中长款外套
; G. 小CK嬉皮包网红香奶奶水桶包小香风斜挎包包女2019新款流浪包女包
; H. 小银匠手工原创S925纯银手链女 天然和田玉兰花时尚水晶手串饰品
; I. ins街拍板鞋女韩版百搭ulzzang万年款1970s学生原宿风情侣帆布鞋
; J. 西西里男装港风chic复古小脚九分牛仔裤ifashion男裤子潮9分裤
"
pog,15033,27069,A,B,A,0,1,fail_to_success,True,10,True,A,1,both_success,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,"[15223, 31851]","[27069, 8760, 21599, 30353, 10894, 24590, 11208, 45672, 25832, 47854]","[27069, 8760, 21599, 30353, 10894, 24590, 11208, 45672, 25832, 47854]","The partial outfit consists of a bag and winter shoes (lambswool loafers). Option A (a sweater) is a logical clothing item to complete this outfit. While Option C and F have a 'metadata_fit' of 1, they are redundant (another bag or another pair of shoes), whereas Option A provides a complementary clothing piece. Option A also shows a high 'ui_lightgcn_similarity' (0.848), suggesting it is frequently interacted with by users who engage with similar bundles.","1. 包包女2019新款网红小黑包真皮鳄鱼纹链条包复古单肩包百搭斜挎包
; 2. 羊羔毛豆豆鞋女冬加绒2018新款百搭瓢鞋韩版保暖棉鞋懒人毛毛鞋女
","A. 巴掌家欧洲站2019春装新款网红毛衣女装套头宽松重工羊毛针织衫潮
; B. 5siss烟管裤毛呢西装裤女冬装2018新款显高直筒九分呢子休闲裤
; C. TASHUO秋冬包包女2018新款冬季丝绒单肩链条包复古百搭斜挎小方包
; D. 柒柒家 冬季新款刺绣短款毛呢外套女装韩版宽松显瘦呢子大衣2017
; E. ZHUYIYI 柠檬黄色双面羊绒大衣女中长款2018新款连帽手工毛呢外套
; F. 韩版粗跟单鞋女低跟漆皮方头浅口蝴蝶结2018秋新款百搭婚鞋新娘鞋
; G. 欧洲站2017秋冬季新款女鞋欧美真皮时尚尖头雕花系带细跟女短靴
; H. 极简主义v领冷淡风连衣裙女夏2018新款显瘦中长款名媛气质长裙子
; I. 【金小姐】VANS范斯经典低帮黑白OS帆布鞋板鞋男鞋女鞋VN-0D3HY28
; J. 小香风粉色长裙气质名媛OL裙子收腰中长款连衣裙女装春装2019新款
"
pog,15060,30993,G,C,G,0,1,fail_to_success,True,10,True,,,,,,,medium,[28081],"[46475, 44835, 21614, 13202, 10978, 13455, 30993, 21154, 23750, 2034]","[46475, 44835, 21614, 13202, 10978, 13455, 30993, 21154, 23750, 2034]","The partial outfit consists of Converse high-top sneakers, which are a classic, unisex, casual staple. Option G (NOTHOMME Japanese-style loose straight-leg jeans) is a highly compatible choice for a casual, street-style outfit that pairs well with Converse sneakers. Other options are either gender-specific in a way that conflicts with the likely intended style (e.g., feminine coats or bags) or are redundant (e.g., other shoes).","1. Converse/匡威高帮经典帆布鞋常青款101009 101013 102307 101010
","A. 西西小可港味复古休闲裤女2019新款春学生韩版宽松高腰毛呢短裤子
; B. 万里马欧美秋冬新款女包真皮手提包时尚女士包包单肩斜挎包杀手包
; C. 钱夫人CHINSTUDIO 港风pp home字母套头连帽加绒卫衣女冬宽松外套
; D. 原创ulzzang荷包蛋口金包 ins包包女chic 手提迷你小包包斜挎包
; E. 秋季韩版磨砂皮男士休闲马丁靴短靴大头皮鞋厚底英伦增高工装男鞋
; F. 半高领毛衣女修身春秋2019新款韩版套头针织衫内搭线衣加厚打底衫
; G. NOTHOMME日系简约小直筒宽松牛仔长裤男款锥形裤浅蓝水洗ifashion
; H. X-PANDA2018夏季新款短袖T恤女字母印花原宿风上衣女学生潮
; I. 韩都衣舍2018冬季新款短绒呢大衣中长款牛角扣毛呢外套女LF7794耒
; J. 2018春季新款韩版棒球服女短款宽松bf风开学季外套百搭学生夹克
"
pog,15061,39688,A,A,A,1,1,both_success,True,10,True,B,0,fail_to_success,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,medium,"[18620, 31534]","[39688, 30057, 41008, 1651, 22567, 45122, 1848, 10271, 33681, 44919]","[39688, 30057, 41008, 1651, 22567, 45122, 1848, 10271, 33681, 44919]","The partial outfit consists of a casual hoodie and flat, fur-lined shoes (a casual, winter-themed look). Option A (a stylish shoulder bag) is a common accessory to complete a casual outfit. While options I and J are shoes, the outfit already includes a pair of shoes, making a bag a more logical addition to complete the ensemble. Option A also has the highest UI lightgcn similarity score among the candidates.","1. 素木撞色连帽拼接卫衣女秋冬2018新款韩版长袖宽松打底衫女1576
; 2. 加绒单鞋女韩版百搭2018冬季鞋子毛毛鞋瓢鞋尖头平底鞋网红豆豆鞋
","A. 西木汀牛皮小众设计师复古小方包包女2019新款春风琴单肩斜挎牛皮
; B. 尖头小跟短靴女猫跟裸靴真皮3cm低跟鞋2018冬新款齐踝靴灰色靴子
; C. Converse匡威1970s三星标酒红色高低帮男女帆布鞋162059C 162051C
; D. 欧洲站女装欧货潮2019新款白色t恤女短袖打底衫春夏内搭体恤上衣
; E. GENANX闪电潮牌假两件8分裤宽松韩版潮流嘻哈松紧带休闲裤子潮男
; F. 原创秋冬款单肩手提帆布包加厚大容量简约日韩风购物袋女式通勤包
; G. MG小象棉衣女装冬2018新款学院风棉袄中长款外套可爱甜美学生棉服
; H. 显瘦2019春夏新款韩版修身雪纺蕾丝镂空荷叶袖假两件连衣裙女
; I. 松糕鞋女厚底2018冬季新款韩版百搭真皮铆钉毛毛鞋加绒一脚蹬女鞋
; J. 镂空小白鞋女真皮透气百搭2019新款夏款网红女鞋休闲平底白鞋板鞋
"
pog,15094,7749,H,E,H,0,1,fail_to_success,True,10,True,H,1,both_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,high,"[13126, 37266]","[27204, 28488, 22848, 40592, 18687, 35769, 37831, 7749, 42082, 8682]","[27204, 28488, 22848, 40592, 18687, 35769, 37831, 7749, 42082, 8682]","The partial outfit consists of a black wool coat and black leggings (a sleek, autumn/winter look). Option H (elastic sock boots) is a highly appropriate footwear choice for this style, and it has the highest embedding similarity (0.789) and the highest positive BI lightGCN similarity (0.249) among the candidates.","1. 黑色复古修身羊毛呢外套加厚中长款呢子大衣秋冬季女装20199新款
; 2. 鲨鱼皮裤运动打底裤女外穿2018秋新款女士百搭黑色弹力小脚长裤
","A. 秋冬季女鞋子2018新款方头平底单鞋韩版百搭加绒毛毛鞋大码女鞋潮
; B. 鹿与奈良秋冬靴子女平底真皮兔毛磨砂时尚潮显瘦休闲外穿毛毛拖鞋
; C. 对白荷叶边半身裙女2019夏装新款系带黑色网纱拼接A字裙时尚裙子
; D. BJHG春机能工装飞行员夹克男潮牌美式街头嘻哈2019学院风立领外套
; E. 靴子女短靴2018新款秋冬季高跟鞋细跟皮带扣尖头时尚马丁靴及裸靴
; F. 秋冬国潮复古原宿风圣诞老人刺绣针织衫圆领套头马海毛衣男女宽松
; G. A7seven 复古格子毛呢套头卫衣女冬季2019新款宽松显瘦学生绒衫潮
; H. 弹力袜子靴女高跟鞋靴子针织袜靴瘦瘦靴细跟中筒短靴尖头秋冬裸靴
; I. 2019春季新款百搭网红法式少女黑色高跟鞋细跟尖头裸色女士单鞋夏
; J. U.VN 气质黄金貂绒粉色毛呢外套女中长款宽松赫本风过膝呢子大衣
"
pog,15189,32287,B,I,B,0,1,fail_to_success,True,10,True,B,1,both_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,embedding_similarity,ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[17654, 10946]","[41316, 32287, 5893, 44378, 3312, 14769, 8205, 47005, 12294, 28906]","[41316, 32287, 5893, 44378, 3312, 14769, 8205, 47005, 12294, 28906]","The partial outfit consists of a summer lace dress and a watch. Option B (a pair of square-toe mid-heel shoes) is a highly appropriate accessory to complete a feminine, retro-style dress outfit. Furthermore, Option B has the highest UI lightGCN similarity score (0.928), indicating strong compatibility with the existing items in user interaction patterns.","1. 特价打折晓茉莉2019新款女镂空蕾丝拼接显瘦V领复古花连衣裙女夏
; 2. 2019新款手表女士学生韩版简约休闲时尚潮流防水皮带石英表ins风
","A. 安小落白色可卸真毛领纯色棉服女甜美清新宽松中长款连帽夹棉外套
; B. TS蹀愫春季方扣中跟方头鞋 浅口粗跟单鞋女TA87526-11
; C. MG小象高腰裤子女宽松显瘦学生休闲裤夏季2019新款韩版时尚九分裤
; D. 原创设计圣诞节贝雷帽枣红色麋鹿复古造型蘑菇帽 森系羊毛手工帽
; E. Designer club / 18新款高腰加绒3色牛仔裤紧身显瘦小脚铅笔裤女
; F. 曾小咸 2018秋季新款chic针织裙半身裙女高腰百褶裙中长款伞裙
; G. 娃娃家秋冬季黄金绒加绒加厚羊毛打底裤外穿女保暖高腰踩脚小脚裤
; H. 春夏新款ulzzang经典韩版帆布鞋原宿百搭布鞋男女休闲学生男鞋潮
; I. 金利来女包2019新款小方包时尚单肩挎包手提包女真皮斜挎小包包潮
; J. 女装秋装2018新款时尚针织上衣潮 韩版毛边V领菱格套头毛衣女春秋
"
