dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog,17016,8416,A,A,A,1,1,both_success,False,8,True,D,0,fail_to_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[26430],"[8416, 21229, 36635, 3056, 7143, 15593, 46712, 43480, 22261, 2704]","[8416, 21229, 36634, 3056, 7143, 15594, 46712, 43480, 22261, 2704]","The partial outfit consists of red patent leather flat shoes. Option A is a red handbag, which is a classic complementary accessory for a specific color-coordinated outfit. While other options are clothing or jewelry, the color match and the nature of the item (a bag) make it the most logical stylistic addition to complete the bundle.","1. 2019新款平底鞋红色小皮鞋女漆皮百搭浅口方头平跟单鞋豆豆鞋瓢鞋
","A. 【南风】复古红色盒子包女2018新款秋季女包斜跨单肩包上新小包包
; B. ZK2018新款夏季蛇形缠绕鞋子水钻仙女鞋中跟一字带性感粗跟凉鞋
; C. 林珊珊 秋冬新款韩版修身显瘦质感纯色中长款毛呢大衣外套女
; D. 网红瘦瘦靴冬季过膝靴女长筒靴粗跟长靴女靴中跟骑士靴弹力靴5050
; E. Diesel迪赛Mr. Daddy 2.0 DZ7314男士大表盘三眼石英手表美国代购
; F. 欧洲站女装纯色宽松毛衣裙中长款毛织打底裙羊毛针织连衣裙冬欧美
; G. 钛钢18k彩金女神玫瑰金项链 女 锁骨链短款简约大方气质百搭日韩
; H. 牧衣原创设计女装2018春季新款植物染汉麻宽松阔腿裤 连城决
; I. Jeffrey Campbell春夏新品黑色漆皮尖头搭扣低跟平底穆勒拖鞋女
; J. Mostaza|新款复古文艺麂皮绒小圆点半高领长袖T恤女打底衫#
"
pog,17051,12653,J,H,H,0,0,both_fail,False,5,True,,,,,,,high,[30015],"[18057, 35297, 3735, 8048, 11997, 33535, 5261, 13417, 28080, 12653]","[18057, 35298, 3736, 8049, 11997, 33536, 5261, 13417, 28081, 12653]","The partial outfit consists of men's casual sweatpants (马切达 brand). Option H is a matching hoodie from the same brand (马切达), which creates a cohesive, branded, and style-appropriate outfit (Japanese casual/streetwear). The other options are either women's clothing or footwear that does not form a logical set with the specific style of the sweatpants.","1. 马切达冬季加绒加厚运动裤日系宽松撞色卫裤小脚休闲裤束脚裤潮男
","A. ALUONLINESHOP 黑色质感高腰西装裤长裤女秋复古港味微喇裤休闲裤
; B. Dickies男士秋季高帮工装鞋英伦真皮马丁靴厚底短靴复古潮流男靴
; C. 九分裤男秋季修身休闲哈伦吊裆修身针织弹力小脚9分裤简约运动裤
; D. 魔力显瘦 时髦高街 水洗灰黑色拉毛边设计牛仔熊娇裤 9分裤
; E. BIMINI 黑色乐福毛毛鞋
; F. ELLE不掉筒中跟长靴女2018秋冬新款显瘦弹力靴系带瘦腿高筒过膝靴
; G. ins小包包女chic百搭2019新款潮韩版斜挎单肩链条呢子流苏小方包
; H. 马切达原创秋冬日系纯色字母刺绣长袖卫衣男士休闲宽松连帽套头衫
; I. Converse/匡威高帮经典帆布鞋常青款101009 101013 102307 101010
; J. 时尚男鞋春季潮鞋网红2019新款韩版潮流百搭休闲鞋学生高帮运动鞋
"
pog,17200,35967,B,B,J,1,0,success_to_fail,False,9,True,J,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,high,"[29258, 13257]","[24362, 35967, 48249, 48464, 29405, 33707, 9037, 5160, 46030, 47239]","[24362, 35967, 48249, 48464, 29405, 33707, 9038, 5160, 46030, 47239]","The partial outfit consists of a camera bag and a sailor-style dress, both of which are feminine, casual, and youthful (student/Korean style). Option J (a stylish mini chain bag) is a strong stylistic match for this aesthetic. Furthermore, Option J has a high UI LightGCN similarity (0.9847) and a positive metadata fit, making it the most coherent addition to the existing outfit.","1. Plover宽肩带相机包包女2019新款学生韩版时尚百搭单肩斜挎小方包
; 2. 小清新学生日系水手服2018夏季新款韩版学院风短袖海军风连衣裙女
","A. COTRE 独立设计山楂红撞色连衣裙夏露肩吊带度假长裙条纹
; B. 回力女鞋帆布鞋女小白鞋女开口笑百搭韩版平底鞋休闲鞋街拍布鞋女
; C. New Balance/NB 500系列 男鞋复古鞋休闲运动休闲鞋GM500OWN
; D. MYTASTE牛皮复古通勤包包女2018新款设计款方包手提单肩斜挎包
; E. 一字肩毛衣女V领露肩2018秋冬新款套头宽松慵懒风毛衣裙中长款
; F. 港风chic仿小羊羔毛绒外套女冬季2018新款皮毛一体加绒加厚夹克潮
; G. 金狐狸斜挎包女包单肩小包2019新款女士包包牛皮小香风菱格链条包
; H. 包头半拖鞋女2018秋季新款韩版百搭尖头平底铆钉穆勒鞋毛毛拖鞋潮
; I. 马切达秋季工装裤男装日系复古裤子潮流纯色宽松休闲裤低档小脚裤
; J. 女士包包斜挎包高圆圆同款小猪链条包单肩斜跨时尚迷你小包包女潮
"
pog,17327,7191,C,B,D,0,0,both_fail,False,5,True,G,0,both_fail,embedding_similarity,,embedding_similarity,medium,[17098],"[18104, 21903, 7191, 12283, 27850, 30615, 26963, 2708, 32050, 11397]","[18105, 21904, 7191, 12283, 27851, 30616, 26963, 2708, 32051, 11397]","The partial outfit is a skirt (bottom). Option D is a hoodie (top), which is a standard and complementary pairing for a casual, trendy skirt. While Option G has a higher similarity score, it is also a bottom (pants), making it an unlikely pairing for a skirt. Option D provides a balanced outfit combination.","1. S17街头潮牌春2018新款欧美裙子中长款高腰不规则网纱拼接半身裙
","A. 韩国东大门女鞋18秋季新款韩版漆皮皮带扣方头平底休闲单鞋小皮鞋
; B. 韩国粉色爱心耳环耳钉女 ins少女超仙简约气质百搭长款饰品耳饰
; C. MING一念之间 乖乖和桀骜的双子座 戴三季不规则褶皱暗黑布渔夫帽
; D. 宋黛2019春新款百搭少女套头连帽韩版宽松白色复古chic潮学生卫衣
; E. 烫社交女鞋2018秋冬新款黑色磨砂羊猄时尚尖头粗跟短靴高跟短靴
; F. 原创ins包包女chic镭射包斜挎小包透明包包女果冻包kumayes包夏小
; G. 墨下初心文艺松紧腰系带抽绳宽松牛仔裤百搭显瘦刺绣哈伦裤长裤女
; H. 真皮法国小众设计洋气包包女2019新款潮高级感斜跨质感网红小黑春
; I. AMH韩版男装春装2018青年学生宽松潮流休闲圆领卫衣男NR7034琎
; J. 172巷大码女鞋2018秋冬新款深口圆头平底单鞋女时尚休闲鞋女
"
pog,17347,13483,G,D,B,0,0,both_fail,False,7,True,B,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[21544],"[38306, 18461, 39709, 29579, 14505, 34713, 13483, 16105, 44240, 30626]","[38306, 18462, 39708, 29579, 14505, 34712, 13483, 16105, 44240, 30626]","The partial outfit consists of casual white sneakers. Option B (a stylish, versatile crossbody bag) has the highest UI lightGCN similarity (0.357) and a positive BI similarity, suggesting it is a common complementary accessory for this type of casual footwear in user interaction data.","1. 哥弟女鞋2019春夏新款真皮厚底增高小白鞋网红松糕休闲板鞋910202
","A. 冬天毛线帽子女针织帽子保暖护耳帽真毛球毛线帽青年纯色套头帽女
; B. 小优家包包女2018新款宽肩带斜挎包女包链条小方包时尚百搭单肩包
; C. 打结腰带时尚简约百搭女士宽配裙子毛衣大衣韩版装饰皮带真皮腰封
; D. 2018春装新款韩版直筒无袖开叉丝绒背带裙女ulzzang单排扣连衣裙
; E. 魅盒2019新款异域风纯色女包圆环链条马鞍包休闲时尚单肩斜挎潮包
; F. 海岛札记/自制 复古格子开叉棉半身裙 百搭文艺
; G. 欧时纳包包女2019新款潮韩版时尚简约百搭斜挎包单肩小包手提女包
; H. 网红鞋子女2018秋季新款韩版百搭尖头单鞋女平底浅口瓢鞋船鞋女鞋
; I. 高跟鞋少女粗跟单鞋2019春季新款百搭小码尖头中跟5cm黑色工作鞋
; J. 4.11下架初语春秋新款翻领魔术贴口袋字母花朵刺绣宽松衬衫
"
pog,17399,34786,E,C,A,0,0,both_fail,False,8,True,A,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[28813],"[21946, 1927, 40150, 14659, 34786, 20983, 28480, 41149, 4155, 47093]","[21946, 1927, 40150, 14660, 34786, 20983, 28480, 41149, 4155, 47092]","The partial outfit is a white off-shoulder blouse, which is a versatile top. Candidate A (skinny jeans) has the highest `bi_lightgcn_similarity` (0.238) among the options, suggesting a strong stylistic compatibility for a complete outfit, and it has a very high `ui_lightgcn_similarity` (0.991), indicating it is frequently paired with similar items in user history.","1. 于momo2018夏装新款漏锁骨上衣一字肩露肩吊带衬衫女设计感白衬衣
","A. 然与纯冬牛仔裤女长裤小脚裤紧身显瘦弹力铅笔裤
; B. 毛呢半身A裙短裙女2018冬季新款韩版显瘦时尚外穿冬裙a字阔腿裤潮
; C. 日着原创设计2018秋季新款 解构腰头撞色宽松阔腿裤女九分裤薄款
; D. 超火的半身裙春秋女2019新款韩版中长款高腰不规则黑网纱裙a字裙
; E. HANGUER＆CK白色迷你凯莉包限定上新小包包女2019新款网红斜挎包
; F. BAO STYLE◆手工钻蝴蝶结天然珍珠银针精致耳环女小耳坠气质耳钉
; G. 加厚脚口翻边休闲裤哈伦裤抽绳系带松紧腰毛呢九分裤长裤萝卜裤女
; H. ZK白色心形亮片T恤女短袖修身短款韩版上衣2019早春夏季新款ins潮
; I. 小宜定制YESWOMEN 冬季新款百搭皮草短款狐狸毛马甲毛绒外套女
; J. 明星同款女士帽子冬天韩版皮带礼帽休闲欧美宽檐渔夫帽女秋冬潮帽
"
pog,17473,8525,E,J,J,0,0,both_fail,False,6,True,,,,,,,medium,[13154],"[11571, 36560, 30989, 27984, 8525, 34240, 20542, 22041, 25276, 1845]","[11571, 36561, 30989, 27984, 8525, 34241, 20543, 22042, 25276, 1845]","The partial outfit is a wool coat (a classic, elegant autumn/winter piece). Option J (a wool beret) is a complementary accessory that matches the material (wool) and the seasonal/style aesthetic (elegant, retro, autumn/winter) of the coat, creating a cohesive look.","1. 张大奕 2018秋冬新款70%羊毛双面呢子大衣女中长款过膝毛呢外套
","A. Celine思琳女包 Bucket系列女士大号单肩斜挎包水桶包
; B. 初语小棉袄女薄秋冬新款时尚棉服女韩版宽松短款棉衣外套潮
; C. Skechers斯凯奇女鞋青春校园青少年鞋 甜美冰淇淋熊猫鞋 88888105
; D. 飞克FM202全自动机械表复古男表镂空商务防水皮带时尚男士手表潮s
; E. 豆豆鞋女2019春季新款方头单鞋女平底鞋百搭小皮鞋大码女鞋韩版秋
; F. 鞋子女2018新款百搭高跟鞋粗跟单鞋小皮鞋女英伦厚底女鞋2019春季
; G. 手提包女2019新款潮冬季小香风包包女小包羊皮单肩斜挎包菱格包
; H. 哈伦裤女宽松国潮工装裤女丧系怪味学生黑色裤子女束脚帅气显瘦潮
; I. 红色包包女2019新款时尚大气女包菱格链条包复古小方包单肩斜挎包
; J. MAGENA原创千鸟格羊毛贝雷帽优雅毛呢复古豹纹蓓蕾女帽子秋冬新品
"
pog,17574,19408,F,C,I,0,0,both_fail,True,10,True,J,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[46159],"[18408, 2844, 38870, 42572, 48314, 19408, 5150, 34409, 46600, 4477]","[18408, 2844, 38870, 42572, 48314, 19408, 5150, 34409, 46600, 4477]","The partial outfit consists of casual 'ins' style white sneakers. Option I (a casual baseball cap) is a highly compatible accessory for this casual, student-style outfit. It also has the highest UI LightGCN similarity score (0.9849), indicating strong user-item interaction patterns consistent with this style.","1. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲
","A. 【sheii苏茵茵】山大王！新款真皮AW尖头切尔西切跟短靴女靴裸靴
; B. 加绒打底裤女外穿裤子冬新款女装韩版百搭纽扣显瘦铅笔裤女长裤潮
; C. olamumu 牛仔裤女2017冬季新款韩版显瘦紧身长裤百搭黑色小脚裤潮
; D. dreambox潮牌运动休闲鞋嘻哈高帮板鞋网红ins超火的鞋子男潮鞋冬
; E. 【夏季清仓】秋冬小心机露肩上衣女韩版修身长袖条纹针织衫打底衫
; F. 【南风】羊皮小包女斜挎包包女2018新款夏天单肩链条包女包小圆包
; G. 上新小包包女2019新款潮韩版百搭斜挎链条蕾丝单肩手提少女小挎包
; H. 【微瑕不退换】素木刺绣粉色雪纺连衣裙 甜美a字裙短裙子女秋1041
; I. LOLOL 复古学院风休闲百搭字母刺绣棒球帽女白色鸭舌帽帽子学生夏
; J. 2019春季新款新娘女鞋珍珠扣真丝绸缎结婚高跟细跟婚鞋单鞋酒红色
"
pog,17574,46097,F,C,I,0,0,both_fail,True,10,True,F,1,success_to_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,high,[46159],"[18408, 2844, 38870, 42572, 48314, 46097, 5150, 34409, 46600, 4477]","[18408, 2844, 38870, 42572, 48314, 46097, 5150, 34409, 46600, 4477]","The partial outfit consists of casual 'ins' style white sneakers. Option I (a casual, student-style baseball cap) complements the casual, youthful aesthetic of the sneakers. Furthermore, Option I has the highest UI lightGCN similarity (0.9849), indicating a strong pattern of co-occurrence in user outfits compared to the other options.","1. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲
","A. 【sheii苏茵茵】山大王！新款真皮AW尖头切尔西切跟短靴女靴裸靴
; B. 加绒打底裤女外穿裤子冬新款女装韩版百搭纽扣显瘦铅笔裤女长裤潮
; C. olamumu 牛仔裤女2017冬季新款韩版显瘦紧身长裤百搭黑色小脚裤潮
; D. dreambox潮牌运动休闲鞋嘻哈高帮板鞋网红ins超火的鞋子男潮鞋冬
; E. 【夏季清仓】秋冬小心机露肩上衣女韩版修身长袖条纹针织衫打底衫
; F. 嘉顺冬季耳饰品复古玉髓石榴石泰银耳环气质绿玛瑙红宝石耳坠长款
; G. 上新小包包女2019新款潮韩版百搭斜挎链条蕾丝单肩手提少女小挎包
; H. 【微瑕不退换】素木刺绣粉色雪纺连衣裙 甜美a字裙短裙子女秋1041
; I. LOLOL 复古学院风休闲百搭字母刺绣棒球帽女白色鸭舌帽帽子学生夏
; J. 2019春季新款新娘女鞋珍珠扣真丝绸缎结婚高跟细跟婚鞋单鞋酒红色
"
pog,17648,28834,C,C,C,1,1,both_success,False,4,True,,,,,,,high,"[40020, 21202]","[29874, 44176, 28834, 22480, 36154, 16600, 36103, 36624, 20746, 35803]","[29873, 44175, 28834, 22480, 36153, 16599, 36102, 36624, 20745, 35803]","The partial outfit consists of a feminine summer dress and a decorative handbag. Option C (rhinestone sandals) is the only item that complements this feminine, summer-themed outfit. The other options are either men's clothing (A, I), winter/autumn outerwear (E, F, H), or casual jeans (B, J), which do not match the style of the provided items.","1. XIAOYOUBAG手工亮片串珠链条包女2019新款斜挎包仙女包夏天小包包
; 2. ◆SRK◆复古文艺紫色格子绑带连衣裙中长款圆领棉麻收腰长裙女
","A. 马切达秋季工装长裤男装日系复古宽松小脚休闲裤潮牌束脚裤哈伦裤
; B. 子晴网红高腰磨毛牛仔裤女2018新款韩版紧身裤子显瘦弹力小脚裤
; C. 小小疯粗跟水钻凉鞋女夏新款蛇形缠绕一字带露趾网红罗马凉靴
; D. 韩都衣舍2018女秋装新款韩版潮宽松百搭bf印花长袖卫衣NJ10249翝
; E. 风衣女中长款亦谷2018春秋新款灯笼袖修身收腰休闲高端大衣外套潮
; F. 高端定制双面呢轻薄斗篷羊绒大衣女 狐狸毛口袋中长披肩 初春外套
; G. 鮀品冬季新款女靴百搭雪地靴保暖加绒加厚棉鞋女学生韩版短筒短靴
; H. 韩都衣舍2018秋女新韩版宽松中长款潮连帽卫衣女上衣NF11110潤
; I. Lilbetter卫衣男连帽 韩版运动外套潮嘻哈卫衣假两件男士套头卫衣
; J. 韩版时尚膝盖破洞加厚牛仔裤女长裤修身小脚铅笔裤子女冬2018新款
"
pog,17869,43126,E,E,C,1,0,success_to_fail,False,7,True,,,,,,,medium,[32245],"[41301, 18405, 34651, 4128, 43126, 38100, 33734, 47662, 41412, 44180]","[41300, 18405, 34650, 4128, 43126, 38100, 33733, 47662, 41412, 44180]","The partial outfit consists of delicate, feminine jewelry (snowflake zircon earrings). Option C (a stylish, design-oriented white blouse) complements this aesthetic well, creating a cohesive, elegant, and feminine look. While skirts (A, E, F) are also potential matches, the blouse is a strong stylistic pairing for the 'sweet' and 'elegant' vibe of the earrings.","1. 耳钉女气质韩国简约锆石网红纯银耳环甜美雪花水钻耳饰防过敏饰品
","A. 2017秋冬季新款韩版百搭学生高腰包臀a字小短裙PU皮半身裙子女士
; B. 复古一字领系带薄款亚麻衬衫女 夏季韩版chic气质纯色上衣娃娃衫
; C. SINCE THEN泡泡袖衬衫好品质设计感宽松复古时尚白衬衫 白玉樱桃
; D. 古伊萱2019春新款潮女时尚ins超火韩版铆钉钉珠拼接手提双肩包包
; E. 夏诗文定制 纽扣装饰高腰显瘦半身裙短裙女春款气质百搭纯色A字裙
; F. 罗家RMOJUL 2018夏装女装新款 贴布狗狗刺绣A字牛仔裙半身裙SW
; G. 花间裳/森林古堡/a复古蝙蝠袖绣花毛呢外套修身气质毛呢大衣冬
; H. 夸张长款耳环民族复古风耳坠韩国气质超仙显脸瘦耳夹红新款耳饰女
; I. 鹿与飞鸟 原创夏装舒适针织全棉短袖长T连衣裙打底裙2色 1615#Q
; J. 马切达冬季短款加绒连帽卫衣日系复古宽松刺绣纯色套头上衣男帽衫
"
pog,18112,27949,E,E,E,1,1,both_success,False,6,True,,,,,,,high,[7328],"[20131, 3745, 46179, 3549, 27949, 38110, 25040, 26249, 12274, 34685]","[20132, 3745, 46180, 3549, 27949, 38111, 25040, 26250, 12274, 34685]","The partial outfit consists of men's cargo pants (工装裤). Option E is a pair of men's casual sneakers, which is the most stylistically and gender-appropriate match for the pants among the provided options. Options A, D, F, G, H, I, and J are women's items, and B is jewelry, making E the most logical choice for a men's outfit bundle.","1. 二十八间春装ins工装裤魔术贴束脚裤潮chic宽松男休闲长裤男裤子
","A. linjou玲玖2018冬chic面包服加厚连帽甜美大毛领中长款棉服外套女
; B. 素觉S925银韩版简约森系个性百搭冷淡风手链女闺蜜清新学生手饰品
; C. 冬季男鞋子2018新款韩版潮流运动休闲鞋男百搭厚底加绒保暖板鞋
; D. 【七夕大放价 99元专区】网纱吊带连衣裙2018春夏超仙中长款#
; E. 2018春季新款男鞋子男士运动鞋韩版潮流休闲百搭网鞋透气跑步潮鞋
; F. Nine West/玖熙2018春季新款圆头休闲板鞋 时尚印花系带小白鞋女
; G. 方头金属装饰低跟乐福鞋秋季粗跟豆豆鞋百搭ins网红款单鞋女鞋子
; H. 蓝色毛边短裤女夏韩版宽松学生百搭牛仔热裤ulzzang港味直筒裤子
; I. 有然无边品质女装双排扣格子显瘦时尚格纹收腰中长款西装马甲外套
; J. 佛系风真皮女包宽肩带斜挎包单肩半圆马鞍包小圆包简约百搭包
"
pog,18113,14283,I,H,I,0,1,fail_to_success,False,7,True,I,1,both_success,metadata_fit|bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,metadata_fit|embedding_similarity,high,"[37364, 46919]","[32040, 17173, 29014, 21736, 25678, 27172, 32421, 38172, 14283, 11865]","[32040, 17172, 29014, 21735, 25678, 27172, 32421, 38172, 14283, 11866]","Candidate I has a significant BI co-occurrence signal (3), which is the strongest indicator of items frequently bundled together in the training data. Additionally, it has a high bi_lightgcn_similarity score (0.968), suggesting it is a strong stylistic match for the existing outfit.","1. vcruan阿希哥 春秋装长裤美式复古型拼色水洗蓝好搭低腰牛仔裤
; 2. 小香风包包2019新款丝绒酒神包简约链条网红小黑包单肩斜挎女包潮
","A. 古伊萱2019春季新款潮女时尚ins网红同款链条珍珠圆形球形包包小
; B. 网红明星同款性感漆皮尖头显瘦10cm高跟鞋女细跟银色浅口职业单鞋
; C. shes茜子饰品 星星合成立方氧化锆耳钉小耳坠耳环 百搭耳环耳饰
; D. 韩国时尚新款个性百搭简约后挂式网红珍珠花朵锆石耳钉女耳环潮人
; E. feiyue/飞跃春秋款厚底女鞋 韩版松糕底帆布鞋 潮流休闲鞋子8118
; F. 747Lab夏季休闲裤男宽松潮流百搭束脚裤潮牌网红小脚运动裤哈伦裤
; G. 子晴100%双面羊毛呢大衣女百搭秋冬新款侧开叉宽松红色过膝长外套
; H. 2018新款夏chic港味中长款网红同款上衣宽松黑色短袖大T恤女衣服
; I. 格纹棒球帽子女韩国东大门秋冬spany韩代小熊可爱百搭鸭舌帽韩版
; J. 可爱夸张彩色毛球耳钉女韩国性感chic风长款复古民族耳环个性耳坠
"
pog,18178,17552,G,B,E,0,0,both_fail,False,9,True,G,1,success_to_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,[30134],"[31010, 18085, 6607, 35141, 2020, 17165, 17552, 3971, 45985, 7140]","[31009, 18085, 6607, 35141, 2020, 17165, 17552, 3971, 45985, 7140]","The partial outfit is a vintage-style denim midi dress. Among the options, the '瘦瘦靴' (slim-fit boots) in option E provides the highest positive 'bi_lightgcn_similarity' (0.186) and 'ui_lightgcn_similarity' (0.993), suggesting a strong stylistic and collaborative filtering match for this type of dress, which is commonly paired with boots for a retro or chic look.","1. 杨姗姗Elwing原创设计新款女复古牛仔气质长袖中长款收腰连衣裙女
","A. 流浪包包2018新款女包单肩斜挎包小香风chic菱格链条包小号学生包
; B. 平底小白鞋女2018春季新款百搭系带休闲运动鞋板鞋女小蜜蜂学生鞋
; C. 帽子男女士春季韩版新品百搭休闲亲子小标弯沿檐鸭舌帽棒球帽潮夏
; D. 牛仔裤女春秋2018新款韩版显瘦学生bf百搭高腰宽松直筒九分裤女夏
; E. 瘦瘦靴女秋冬尖头过膝长靴女平底瘦腿弹力靴高筒长筒靴粗跟女靴子
; F. 小皮鞋女真皮秋韩版尖头英伦学院风ins百搭正装中跟工作单鞋子
; G. 勿上热风2018秋季小清新绑带女士休闲鞋尖头浅口单鞋H03W8516
; H. 针织衫女套头开叉春秋2018新款韩版修身外穿百搭chic长袖打底上衣
; I. 帽子女秋冬日系加厚毛绒八角帽贝雷帽文艺复古百搭报童帽鸭舌帽潮
; J. Daphne/达芙妮春夏时尚水钻单鞋 优雅尖头一字扣细跟超高跟婚鞋
"
pog,18200,29914,C,B,C,0,1,fail_to_success,False,8,True,C,1,both_success,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[8911],"[34192, 5370, 29914, 7997, 18245, 26288, 1119, 18085, 1942, 16353]","[34192, 5370, 29914, 7998, 18245, 26288, 1119, 18085, 1942, 16354]","The partial outfit consists of high-heeled over-the-knee boots. Option C (leather shorts) is a common fashion pairing for over-the-knee boots, and it has the highest BI (bundle-item) similarity score (0.20089784264564514) among the candidates, suggesting it is the most likely item to be bundled with the boots.","1. 卓诗尼2018冬靴新款粗高跟瘦瘦靴百搭长筒靴皮高筒靴女过膝长靴子
","A. 靴子女高跟短靴女粗跟冬季2018新款加绒真皮防水台女靴尖头马丁靴
; B. 特 偏爱半高领 小宽松 双面针织毛衣秋冬女 2018新款春天家Z200
; C. 皮短裤女秋季2018新款韩版高腰外穿PU皮裤衩短裤修身显瘦靴裤大码
; D. 炉品美式冬季加绒加厚工装裤男大口袋宽松束脚裤青年潮流哈伦裤男
; E. 小米包铺伊米妮女包2018新款上班斜挎包女士chic风简约手提单肩包
; F. 做旧小脏鞋女2018冬季新款学生透气韩国休闲星星街拍加绒小白板鞋
; G. 九月陌墨 2019夏季新款女装字母印花短袖T恤女 简约休闲常规体恤
; H. 平底小白鞋女2018春季新款百搭系带休闲运动鞋板鞋女小蜜蜂学生鞋
; I. RAIZO 漆皮黑色舒适高跟鞋2019新款春夏尖头细跟性感百搭手工女鞋
; J. 马切达棒球服男士复古刺绣撞色宽松夹克衫chic日系休闲秋冬外套潮
"
pog,18229,39459,J,J,J,1,1,both_success,False,9,True,E,0,fail_to_success,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[22938, 1712]","[39323, 46304, 43761, 12137, 16734, 13285, 16374, 20880, 20656, 39459]","[39323, 46304, 43761, 12137, 16735, 13285, 16374, 20880, 20656, 39459]","The partial outfit consists of men's casual streetwear (striped sweatpants and Martin boots). Candidate J (a men's hooded sweatshirt) is the most stylistically consistent item, as it matches the casual, streetwear, and 'youth' aesthetic of the existing items. Other options are either women's clothing (B, D, F, G, H) or accessories (A, C, I) that do not fit the specific men's outfit context as well as the hoodie.","1. 小卡西条纹拼色运动裤男秋季束脚休闲裤学生韩版宽松收口卫裤男潮
; 2. 马丁靴男生中帮英伦潮流百搭雪地靴子2018新款韩版冬季加绒高帮鞋
","A. 英国正品Limit手表 椭圆型复古时装珍珠贝母小表盘女表防水石英表
; B. 弹力袜子靴女平底秋冬粗跟靴子针织靴中筒小跟短靴方头网红瘦瘦靴
; C. 简佰格网红小黑包质感小包包2019新款时尚百搭单肩斜挎链条少女包
; D. 夏装ins超火的上衣短袖女2018新款韩系chic网红同款宽松半截袖t恤
; E. 欧洲站真皮高帮男鞋冬季潮鞋子2019新款韩版百搭运动休闲鞋男板鞋
; F. 对白字母绣花套头卫衣女加绒秋冬休闲长袖圆领保暖上衣
; G. MIMO|高级莫兰迪色系 秋冬新品NEW 羊毛画家帽贝雷帽女
; H. 罗衣原创连衣裙女2017秋冬新款黑色背心修身打底毛呢中款裙子2574
; I. ifashion小包包女2019新款韩版潮百搭小方包斜挎包单肩迷你链条包
; J. 马切达秋冬日系复古青年潮流街头印花连帽加绒卫衣男宽松休闲帽衫
"
